id,idPlayer,idFormerTeam,strSport,strPlayer,strFormerTeam,strMoveType,strTeamBadge,strJoined,strDeparted
2599,34147816,133608,Soccer,Ricky van Wolfswinkel,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2013,2016
45703,34147816,133770,Soccer,Ricky van Wolfswinkel,Vitesse,Permanent,https://www.thesportsdb.com/images/media/team/badge/wrptxp1473534864.png,2016,2017
45702,34147816,133722,Soccer,Ricky van Wolfswinkel,Betis,Loan,https://www.thesportsdb.com/images/media/team/badge/rrxvww1473502887.png,2015,2016
45701,34147816,133717,Soccer,Ricky van Wolfswinkel,St Etienne,Loan,https://www.thesportsdb.com/images/media/team/badge/lqc1031518124880.png,2014,2015
45700,34147816,133770,Soccer,Ricky van Wolfswinkel,Vitesse,Youth,https://www.thesportsdb.com/images/media/team/badge/wrptxp1473534864.png,1999,2008
45704,34147816,133957,Soccer,Ricky van Wolfswinkel,FC Basel,Permanent,https://www.thesportsdb.com/images/media/team/badge/xppxwr1473791183.png,2017,2021
4341,34147817,134442,Soccer,Gary Hooper,Grays,Permanent,https://www.thesportsdb.com/images/media/team/badge/ndeg3b1508583231.png,2004,2006
4342,34147817,134209,Soccer,Gary Hooper,Southend,Permanent,https://www.thesportsdb.com/images/media/team/badge/qryqyv1423865987.png,2006,2008
4343,34147817,133810,Soccer,Gary Hooper,Scunthorpe,Permanent,https://www.thesportsdb.com/images/media/team/badge/qqupuq1424032474.png,2008,2010
4344,34147817,133647,Soccer,Gary Hooper,Celtic,Permanent,https://www.thesportsdb.com/images/media/team/badge/tswuut1447597436.png,2010,2013
4345,34147817,133608,Soccer,Gary Hooper,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2013,2016
14457,34147817,133837,Soccer,Gary Hooper,Sheffield Weds,Permanent,https://www.thesportsdb.com/images/media/team/badge/vttpyw1464537789.png,2016,2019
10309,34147819,133608,Soccer,Josh Murphy,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2013,2018
4781,34147821,133608,Soccer,Jacob Murphy,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2013,2017
3560,34147823,133629,Soccer,Gary O'Neil,Portsmouth,Permanent,https://www.thesportsdb.com/images/media/team/badge/xpyurt1448814763.png,2000,2007
3561,34147823,133628,Soccer,Gary O'Neil,Middlesbrough,Permanent,https://www.thesportsdb.com/images/media/team/badge/xxpttq1448811142.png,2007,2011
3562,34147823,133636,Soccer,Gary O'Neil,West Ham,Permanent,https://www.thesportsdb.com/images/media/team/badge/yutyxs1467459956.png,2011,2013
3563,34147823,133605,Soccer,Gary O'Neil,QPR,Permanent,https://www.thesportsdb.com/images/media/team/badge/yvsuur1467462183.png,2013,2014
3564,34147823,133608,Soccer,Gary O'Neil,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2014,2016
14265,34147823,133621,Soccer,Gary O'Neil,Bristol City,Permanent,https://www.thesportsdb.com/images/media/team/badge/txsqwu1424033307.png,2016,2018
14266,34147823,133606,Soccer,Gary O'Neil,Bolton,Permanent,https://www.thesportsdb.com/images/media/team/badge/yvxxrv1448808301.png,2018,2019
4220,34147826,133608,Soccer,Declan Rudd,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2008,2017
4113,34147827,134379,Soccer,Louis Thompson,Swindon,Permanent,https://www.thesportsdb.com/images/media/team/badge/uwsyup1424033445.png,2011,2014
36463,34147828,133838,Soccer,Conor McGrandles,Falkirk,Permanent,https://www.thesportsdb.com/images/media/team/badge/utyrsp1429974076.png,2012,2014
36464,34147828,133608,Soccer,Conor McGrandles,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2014,2017
36465,34147828,134371,Soccer,Conor McGrandles,Milton Keynes Dons,Permanent,https://www.thesportsdb.com/images/media/team/badge/wsxpux1448811167.png,2017,2020
36998,34147830,133608,Soccer,Remi Matthews,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2014,2019
36999,34147830,133606,Soccer,Remi Matthews,Bolton,Permanent,https://www.thesportsdb.com/images/media/team/badge/yvxxrv1448808301.png,2019,2020
16508,34147831,133623,Soccer,Kyle Lafferty,Burnley,Permanent,https://www.thesportsdb.com/images/media/team/badge/sqrttx1448811003.png,2005,2008
16509,34147831,133642,Soccer,Kyle Lafferty,Rangers,Permanent,https://www.thesportsdb.com/images/media/team/badge/tvtwqx1447604370.png,2008,2012
16510,34147831,135947,Soccer,Kyle Lafferty,FC Sion,Permanent,https://www.thesportsdb.com/images/media/team/badge/9u6wgf1513258631.png,2012,2013
16511,34147831,133680,Soccer,Kyle Lafferty,Palermo,Permanent,https://www.thesportsdb.com/images/media/team/badge/svstur1448806633.png,2013,2014
16512,34147831,133608,Soccer,Kyle Lafferty,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2014,2017
16513,34147831,133643,Soccer,Kyle Lafferty,Hearts,Permanent,https://www.thesportsdb.com/images/media/team/badge/twqvyt1447597939.png,2017,2018
16514,34147831,133642,Soccer,Kyle Lafferty,Rangers,Permanent,https://www.thesportsdb.com/images/media/team/badge/tvtwqx1447604370.png,2018,2019
16515,34147831,134566,Soccer,Kyle Lafferty,Sarpsborg 08,Permanent,https://www.thesportsdb.com/images/media/team/badge/pxrf831534869388.png,2019,2020
28934,34147831,133603,Soccer,Kyle Lafferty,Sunderland,Permanent,https://www.thesportsdb.com/images/media/team/badge/tprtus1448813498.png,2020,2020
28935,34147831,133623,Soccer,Kyle Lafferty,Burnley,Youth,https://www.thesportsdb.com/images/media/team/badge/sqrttx1448811003.png,2004,2005
28936,34147831,137480,Soccer,Kyle Lafferty,Darlington F.C.,Loan,https://www.thesportsdb.com/images/media/team/badge/gby5i51574280047.png,2006,2006
28937,34147831,133885,Soccer,Kyle Lafferty,Rizespor,Loan,https://www.thesportsdb.com/images/media/team/badge/qttsry1448203856.png,2015,2015
28938,34147831,133597,Soccer,Kyle Lafferty,Birmingham,Loan,https://www.thesportsdb.com/images/media/team/badge/rxrryp1467460837.png,2016,2016
40806,34147831,133699,Soccer,Kyle Lafferty,Reggina,Permanent,https://www.thesportsdb.com/images/media/team/badge/5zh7bz1603170133.png,2020,2021
4092,34147832,133608,Soccer,Cameron McGeehan,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2014,2016
4093,34147832,133888,Soccer,Cameron McGeehan,Luton,Permanent,https://www.thesportsdb.com/images/media/team/badge/rxpxpw1423804210.png,2016,2017
6872,34147833,133608,Soccer,Harry Toffolo,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2014,2018
35860,34147833,135900,Soccer,Harry Toffolo,Lincoln,Permanent,https://www.thesportsdb.com/images/media/team/badge/soaxwx1546439493.png,2018,2020
3852,34147837,133811,Soccer,Billy Sharp,Sheffield United,Permanent,https://www.thesportsdb.com/images/media/team/badge/qutsut1424032614.png,2004,2005
3853,34147837,133810,Soccer,Billy Sharp,Scunthorpe,Permanent,https://www.thesportsdb.com/images/media/team/badge/qqupuq1424032474.png,2005,2007
3854,34147837,133811,Soccer,Billy Sharp,Sheffield United,Permanent,https://www.thesportsdb.com/images/media/team/badge/qutsut1424032614.png,2007,2010
3855,34147837,133620,Soccer,Billy Sharp,Doncaster,Permanent,https://www.thesportsdb.com/images/media/team/badge/ssvpvx1424033260.png,2010,2012
3856,34147837,134778,Soccer,Billy Sharp,Southampton,Permanent,https://www.thesportsdb.com/images/media/team/badge/qusxss1448813481.png,2012,2014
3857,34147837,133635,Soccer,Billy Sharp,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2014,2015
4832,34147838,133604,Soccer,Stuart Taylor,Arsenal,Permanent,https://www.thesportsdb.com/images/media/team/badge/vrtrtp1448813175.png,1997,2005
4835,34147838,133633,Soccer,Stuart Taylor,Reading,Permanent,https://www.thesportsdb.com/images/media/team/badge/tprvtu1448811527.png,2012,2014
26868,34147838,134358,Soccer,Stuart Taylor,Bristol Rovers,Loan,https://www.thesportsdb.com/images/media/team/badge/rqvwry1447531940.png,1999,1999
26869,34147838,133632,Soccer,Stuart Taylor,Crystal Palace,Loan,https://www.thesportsdb.com/images/media/team/badge/rytxyw1448813222.png,2000,2000
26870,34147838,133631,Soccer,Stuart Taylor,Peterboro,Loan,https://www.thesportsdb.com/images/media/team/badge/tyxsvt1424033035.png,2001,2001
26871,34147838,133626,Soccer,Stuart Taylor,Leicester,Loan,https://www.thesportsdb.com/images/media/team/badge/xtxwtu1448813356.png,2004,2005
26872,34147838,133601,Soccer,Stuart Taylor,Aston Villa,Permanent,https://www.thesportsdb.com/images/media/team/badge/aofmzk1565427581.png,2005,2009
26873,34147838,133637,Soccer,Stuart Taylor,Cardiff,Loan,https://www.thesportsdb.com/images/media/team/badge/xtytpt1448808285.png,2009,2009
26874,34147838,133613,Soccer,Stuart Taylor,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2009,2012
26875,34147838,134300,Soccer,Stuart Taylor,Yeovil,Loan,https://www.thesportsdb.com/images/media/team/badge/1e8v4d1540902664.png,2013,2013
26876,34147838,133635,Soccer,Stuart Taylor,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,2014,2015
26877,34147838,134778,Soccer,Stuart Taylor,Southampton,Permanent,https://www.thesportsdb.com/images/media/team/badge/qusxss1448813481.png,2016,2018
14681,34147839,134366,Soccer,Alex Cairns,Chesterfield,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwwpry1424032525.png,2015,2016
14682,34147839,134231,Soccer,Alex Cairns,Rotherham,Permanent,https://www.thesportsdb.com/images/media/team/badge/uruupp1448811536.png,2016,2016
30081,34147839,133635,Soccer,Alex Cairns,Leeds,Youth,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,,
30082,34147839,133635,Soccer,Alex Cairns,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,2011,2015
30083,34147839,136000,Soccer,Alex Cairns,Barrow,Loan,https://www.thesportsdb.com/images/media/team/badge/6ubn501512067488.png,2012,2012
30084,34147839,135974,Soccer,Alex Cairns,Stalybridge,Loan,https://www.thesportsdb.com/images/media/team/badge/yo4n2z1584218836.png,2012,2013
3664,34147845,133602,Soccer,Stephen Warnock,Liverpool,Permanent,https://www.thesportsdb.com/images/media/team/badge/uvxuqq1448813372.png,2002,2007
3665,34147845,133598,Soccer,Stephen Warnock,Blackburn,Permanent,https://www.thesportsdb.com/images/media/team/badge/rvryut1448810814.png,2007,2009
3666,34147845,133601,Soccer,Stephen Warnock,Aston Villa,Permanent,https://www.thesportsdb.com/images/media/team/badge/xvxxrs1467462345.png,2009,2013
3667,34147845,133635,Soccer,Stephen Warnock,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2013,2015
3668,34147845,133627,Soccer,Stephen Warnock,Derby,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqvqst1448811054.png,2015,2016
3669,34147845,133607,Soccer,Stephen Warnock,Wigan,Permanent,https://www.thesportsdb.com/images/media/team/badge/wtxwyw1448759640.png,2016,2017
4554,34147848,133635,Soccer,Sam Byram,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2012,2016
18010,34147848,133636,Soccer,Sam Byram,West Ham,Permanent,https://www.thesportsdb.com/images/media/team/badge/yutyxs1467459956.png,2016,2019
3650,34147849,134218,Soccer,Luke Murphy,Crewe,Permanent,https://www.thesportsdb.com/images/media/team/badge/xurvtu1424033658.png,2008,2013
26906,34147849,133635,Soccer,Luke Murphy,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,2013,2018
26907,34147849,134376,Soccer,Luke Murphy,Burton,Loan,https://www.thesportsdb.com/images/media/team/badge/uvpqpw1423804499.png,2017,2017
26908,34147849,134376,Soccer,Luke Murphy,Burton,Loan,https://www.thesportsdb.com/images/media/team/badge/uvpqpw1423804499.png,2017,2018
26909,34147849,133606,Soccer,Luke Murphy,Bolton,Permanent,https://www.thesportsdb.com/images/media/team/badge/yvxxrv1448808301.png,2018,2020
3674,34147850,133635,Soccer,Rodolph Austin,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2012,2015
3675,34147850,133893,Soccer,Rodolph Austin,Brøndby ,Permanent,https://www.thesportsdb.com/images/media/team/badge/ywswyw1473535498.png,2015,2017
8882,34147851,133811,Soccer,Michael Tonge,Sheffield United,Permanent,https://www.thesportsdb.com/images/media/team/badge/qutsut1424032614.png,2001,2008
8883,34147851,133609,Soccer,Michael Tonge,Stoke,Permanent,https://www.thesportsdb.com/images/media/team/badge/ypywwt1448813489.png,2008,2013
8884,34147851,133635,Soccer,Michael Tonge,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2013,2015
8885,34147851,134378,Soccer,Michael Tonge,Stevenage,Permanent,https://www.thesportsdb.com/images/media/team/badge/wqxwww1423865829.png,2015,2017
28211,34147853,133719,Soccer,El Hadji Diouf,Rennes,Youth,https://www.thesportsdb.com/images/media/team/badge/ypturx1473504818.png,,
28212,34147853,133708,Soccer,El Hadji Diouf,Sochaux,Youth,https://www.thesportsdb.com/images/media/team/badge/7oyt6c1546475268.png,,
28213,34147853,133708,Soccer,El Hadji Diouf,Sochaux,Permanent,https://www.thesportsdb.com/images/media/team/badge/7oyt6c1546475268.png,1998,1999
28214,34147853,133719,Soccer,El Hadji Diouf,Rennes,Permanent,https://www.thesportsdb.com/images/media/team/badge/ypturx1473504818.png,1999,2000
28215,34147853,133822,Soccer,El Hadji Diouf,Lens,Permanent,https://www.thesportsdb.com/images/media/team/badge/txtqsv1420761997.png,2000,2002
28216,34147853,133602,Soccer,El Hadji Diouf,Liverpool,Permanent,https://www.thesportsdb.com/images/media/team/badge/uvxuqq1448813372.png,2002,2005
28217,34147853,133606,Soccer,El Hadji Diouf,Bolton,Loan,https://www.thesportsdb.com/images/media/team/badge/yvxxrv1448808301.png,2004,2005
28218,34147853,133606,Soccer,El Hadji Diouf,Bolton,Permanent,https://www.thesportsdb.com/images/media/team/badge/yvxxrv1448808301.png,2005,2008
28219,34147853,133603,Soccer,El Hadji Diouf,Sunderland,Permanent,https://www.thesportsdb.com/images/media/team/badge/tprtus1448813498.png,2008,2009
28220,34147853,133598,Soccer,El Hadji Diouf,Blackburn,Permanent,https://www.thesportsdb.com/images/media/team/badge/rvryut1448810814.png,2009,2011
28221,34147853,133642,Soccer,El Hadji Diouf,Rangers,Loan,https://www.thesportsdb.com/images/media/team/badge/cqyuxo1594245557.png,2011,2011
28222,34147853,133620,Soccer,El Hadji Diouf,Doncaster,Permanent,https://www.thesportsdb.com/images/media/team/badge/ssvpvx1424033260.png,2011,2012
28223,34147853,133635,Soccer,El Hadji Diouf,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,2012,2014
28224,34147853,139453,Soccer,El Hadji Diouf,Sabah,Permanent,https://www.thesportsdb.com/images/media/team/badge/s3m2lg1583335084.png,2014,2015
28225,34147853,136143,Soccer,El Hadji Diouf,Senegal,International,https://www.thesportsdb.com/images/media/team/badge/wh8dya1526727459.png,2000,2008
5809,34147859,133978,Soccer,Noel Hunt,Shamrock ,Permanent,https://www.thesportsdb.com/images/media/team/badge/u1zowj1491504381.png,2001,2003
5810,34147859,133624,Soccer,Noel Hunt,Watford,Permanent,https://www.thesportsdb.com/images/media/team/badge/rsuswy1448813519.png,2001,2002
5811,34147859,133648,Soccer,Noel Hunt,Dunfermline,Permanent,https://www.thesportsdb.com/images/media/team/badge/uuvrvr1473539630.png,2003,2006
5812,34147859,133644,Soccer,Noel Hunt,Dundee United,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwyxux1447597718.png,2006,2008
5813,34147859,133633,Soccer,Noel Hunt,Reading,Permanent,https://www.thesportsdb.com/images/media/team/badge/tprvtu1448811527.png,2008,2013
5814,34147859,133635,Soccer,Noel Hunt,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2013,2015
5815,34147859,133622,Soccer,Noel Hunt,Ipswich,Permanent,https://www.thesportsdb.com/images/media/team/badge/quypuq1448811127.png,2014,2015
5816,34147859,133622,Soccer,Noel Hunt,Ipswich,Permanent,https://www.thesportsdb.com/images/media/team/badge/quypuq1448811127.png,2015,2015
5817,34147859,134209,Soccer,Noel Hunt,Southend,Permanent,https://www.thesportsdb.com/images/media/team/badge/qryqyv1423865987.png,2015,2016
5818,34147859,133629,Soccer,Noel Hunt,Portsmouth,Permanent,https://www.thesportsdb.com/images/media/team/badge/xpyurt1448814763.png,2016,2017
3055,34147863,133635,Soccer,Charlie Taylor,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2011,2017
4056,34147866,134370,Soccer,Steve Morison,Northampton,Permanent,https://www.thesportsdb.com/images/media/team/badge/vuussq1448815061.png,2001,2004
4057,34147866,134378,Soccer,Steve Morison,Stevenage,Permanent,https://www.thesportsdb.com/images/media/team/badge/wqxwww1423865829.png,2006,2009
4058,34147866,133634,Soccer,Steve Morison,Millwall,Permanent,https://www.thesportsdb.com/images/media/team/badge/uuptsy1448759556.png,2009,2011
4059,34147866,133608,Soccer,Steve Morison,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2011,2013
4060,34147866,133635,Soccer,Steve Morison,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2013,2015
14069,34147866,133634,Soccer,Steve Morison,Millwall,Permanent,https://www.thesportsdb.com/images/media/team/badge/5p1z5k1537208888.png,2015,2019
3848,34147867,133690,Soccer,Gaetano Berardi,Brescia,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqyqrx1447535624.png,2006,2012
3849,34147867,133683,Soccer,Gaetano Berardi,Sampdoria,Permanent,https://www.thesportsdb.com/images/media/team/badge/wsqyvq1448806793.png,2012,2014
27600,34147867,136037,Soccer,Gaetano Berardi,Lugano,Youth,https://www.thesportsdb.com/images/media/team/badge/2kh2if1567615581.png,2001,2004
27601,34147867,133690,Soccer,Gaetano Berardi,Brescia,Youth,https://www.thesportsdb.com/images/media/team/badge/k0qhbd1566756266.png,2004,2006
16925,34147868,134780,Soccer,Marco Silvestri,Chievo,Permanent,https://www.thesportsdb.com/images/media/team/badge/vyrqyp1448806263.png,2011,2014
45678,34147868,134783,Soccer,Marco Silvestri,Cagliari,Loan,https://www.thesportsdb.com/images/media/team/badge/wvsvxt1447534471.png,2014,2014
45674,34147868,133700,Soccer,Marco Silvestri,Modena,Youth,https://www.thesportsdb.com/images/media/team/badge/wttxyw1429573054.png,2009,2011
45675,34147868,137121,Soccer,Marco Silvestri,Reggio Audace,Loan,https://www.thesportsdb.com/images/media/team/badge/dffx6o1600266770.png,2011,2012
45676,34147868,135950,Soccer,Marco Silvestri,Calcio Padova,Loan,https://www.thesportsdb.com/images/media/team/badge/hklo0i1579724992.png,2012,2013
45679,34147868,133635,Soccer,Marco Silvestri,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/g0eqzw1598804097.png,2014,2017
45680,34147868,134784,Soccer,Marco Silvestri,Verona,Permanent,https://www.thesportsdb.com/images/media/team/badge/p6camf1593457737.png,2017,2021
4011,34147871,133617,Soccer,Liam Cooper,Hull,Permanent,https://www.thesportsdb.com/images/media/team/badge/sxxpvq1448811121.png,2008,2013
4012,34147871,134366,Soccer,Liam Cooper,Chesterfield,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwwpry1424032525.png,2013,2014
27602,34147871,133617,Soccer,Liam Cooper,Hull,Youth,https://www.thesportsdb.com/images/media/team/badge/sxxpvq1448811121.png,,
27603,34147871,134360,Soccer,Liam Cooper,Carlisle,Loan,https://www.thesportsdb.com/images/media/team/badge/wqqpuy1423804947.png,2011,2011
27604,34147871,133932,Soccer,Liam Cooper,Huddersfield Town,Loan,https://www.thesportsdb.com/images/media/team/badge/qtusqx1420753809.png,2011,2011
27605,34147871,134366,Soccer,Liam Cooper,Chesterfield,Loan,https://www.thesportsdb.com/images/media/team/badge/vwwpry1424032525.png,2012,2013
3670,34147872,133612,Soccer,Nicky Ajose,Man United,Permanent,https://www.thesportsdb.com/images/media/team/badge/stqust1448813388.png,2009,2011
3671,34147872,133631,Soccer,Nicky Ajose,Peterboro,Permanent,https://www.thesportsdb.com/images/media/team/badge/tyxsvt1424033035.png,2011,2014
3672,34147872,133635,Soccer,Nicky Ajose,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2014,2015
3673,34147872,134379,Soccer,Nicky Ajose,Swindon,Permanent,https://www.thesportsdb.com/images/media/team/badge/uwsyup1424033445.png,2015,2016
5119,34147875,133635,Soccer,Lewis Cook,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2014,2016
16697,34147876,133671,Soccer,Mirco Antenucci,Catania,Permanent,https://www.thesportsdb.com/images/media/team/badge/b290ir1550932380.png,2007,2011
16698,34147876,133687,Soccer,Mirco Antenucci,Torino,Permanent,https://www.thesportsdb.com/images/media/team/badge/xxprty1448806802.png,2011,2012
16699,34147876,133671,Soccer,Mirco Antenucci,Catania,Permanent,https://www.thesportsdb.com/images/media/team/badge/b290ir1550932380.png,2012,2014
16700,34147876,133973,Soccer,Mirco Antenucci,Ternana,Permanent,https://www.thesportsdb.com/images/media/team/badge/xswuvw1429574192.png,2013,2014
16701,34147876,133635,Soccer,Mirco Antenucci,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2014,2016
16702,34147876,134665,Soccer,Mirco Antenucci,SPAL 2013,Permanent,https://www.thesportsdb.com/images/media/team/badge/wttptv1426703169.png,2016,2019
27606,34147877,133635,Soccer,Kalvin Phillips,Leeds,Youth,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,2010,2014
3955,34147878,134383,Soccer,David Stockdale,York,Permanent,https://www.thesportsdb.com/images/media/team/badge/qyxrqw1423804120.png,2003,2006
3956,34147878,133600,Soccer,David Stockdale,Fulham,Permanent,https://www.thesportsdb.com/images/media/team/badge/xwwvyt1448811086.png,2008,2014
3957,34147878,133619,Soccer,David Stockdale,Brighton,Permanent,https://www.thesportsdb.com/images/media/team/badge/ywypts1448810904.png,2014,2017
17252,34147878,137480,Soccer,David Stockdale,Darlington F.C.,Permanent,https://www.thesportsdb.com/images/media/team/badge/gby5i51574280047.png,2006,2008
33990,34147879,134777,Soccer,Aaron Hughes,Newcastle,Youth,https://www.thesportsdb.com/images/media/team/badge/rqvwxt1448813396.png,1996,1998
33991,34147879,134777,Soccer,Aaron Hughes,Newcastle,Permanent,https://www.thesportsdb.com/images/media/team/badge/rqvwxt1448813396.png,1997,2005
33992,34147879,133601,Soccer,Aaron Hughes,Aston Villa,Permanent,https://www.thesportsdb.com/images/media/team/badge/aofmzk1565427581.png,2005,2007
33993,34147879,133600,Soccer,Aaron Hughes,Fulham,Permanent,https://www.thesportsdb.com/images/media/team/badge/xwwvyt1448811086.png,2007,2014
33994,34147879,133605,Soccer,Aaron Hughes,QPR,Permanent,https://www.thesportsdb.com/images/media/team/badge/yvsuur1467462183.png,2014,2014
33995,34147879,133619,Soccer,Aaron Hughes,Brighton,Permanent,https://www.thesportsdb.com/images/media/team/badge/ywypts1448810904.png,2014,2015
33996,34147879,134634,Soccer,Aaron Hughes,Melbourne City FC,Permanent,https://www.thesportsdb.com/images/media/team/badge/quqsvq1423789549.png,2015,2016
33997,34147879,139365,Soccer,Aaron Hughes,Kerala Blasters,Permanent,https://www.thesportsdb.com/images/media/team/badge/95t4dn1583254742.png,2016,2017
33998,34147879,133643,Soccer,Aaron Hughes,Hearts,Permanent,https://www.thesportsdb.com/images/media/team/badge/twqvyt1447597939.png,2017,2019
33999,34147879,135984,Soccer,Aaron Hughes,N.Ireland,International,https://www.thesportsdb.com/images/media/team/badge/pratdm1515531815.png,1998,2018
28962,34147881,133836,Soccer,Christian Walton,Plymouth,Youth,https://www.thesportsdb.com/images/media/team/badge/rqsuyx1423806100.png,2005,2013
28963,34147881,134359,Soccer,Christian Walton,Bury,Loan,https://www.thesportsdb.com/images/media/team/badge/xvvprq1447530980.png,2015,2015
28964,34147881,133836,Soccer,Christian Walton,Plymouth,Loan,https://www.thesportsdb.com/images/media/team/badge/rqsuyx1423806100.png,2015,2016
28965,34147881,133888,Soccer,Christian Walton,Luton,Loan,https://www.thesportsdb.com/images/media/team/badge/5s40ac1536679648.png,2016,2017
28966,34147881,134209,Soccer,Christian Walton,Southend,Loan,https://www.thesportsdb.com/images/media/team/badge/qryqyv1423865987.png,2017,2017
28967,34147881,133607,Soccer,Christian Walton,Wigan,Loan,https://www.thesportsdb.com/images/media/team/badge/wtxwyw1448759640.png,2017,2018
28968,34147881,133607,Soccer,Christian Walton,Wigan,Loan,https://www.thesportsdb.com/images/media/team/badge/wtxwyw1448759640.png,2018,2019
28969,34147881,133598,Soccer,Christian Walton,Blackburn,Loan,https://www.thesportsdb.com/images/media/team/badge/rvryut1448810814.png,2019,2020
5045,34147882,133734,Soccer,Bruno,Espanol,Permanent,https://www.thesportsdb.com/images/media/team/badge/rtyurs1473502916.png,2001,2003
5046,34147882,133817,Soccer,Bruno,Almeria,Permanent,https://www.thesportsdb.com/images/media/team/badge/yswsww1473503818.png,2006,2009
5047,34147882,133725,Soccer,Bruno,Valencia,Permanent,https://www.thesportsdb.com/images/media/team/badge/yxwsqp1473503062.png,2009,2012
13956,34147882,133619,Soccer,Bruno,Brighton,Permanent,https://www.thesportsdb.com/images/media/team/badge/ywypts1448810904.png,2012,2019
14433,34147884,133621,Soccer,Lewis Dunk,Bristol City,Permanent,https://www.thesportsdb.com/images/media/team/badge/txsqwu1424033307.png,2013,2013
5080,34147889,134185,Soccer,Dale Stephens,Oldham,Permanent,https://www.thesportsdb.com/images/media/team/badge/ypxywx1448813967.png,2008,2011
5081,34147889,133851,Soccer,Dale Stephens,Charlton,Permanent,https://www.thesportsdb.com/images/media/team/badge/yyxvxq1448811045.png,2011,2014
34480,34147889,134359,Soccer,Dale Stephens,Bury,Youth,https://www.thesportsdb.com/images/media/team/badge/xvvprq1447530980.png,,
34482,34147889,134359,Soccer,Dale Stephens,Bury,Permanent,https://www.thesportsdb.com/images/media/team/badge/xvvprq1447530980.png,2007,2008
34483,34147889,136157,Soccer,Dale Stephens,Hyde United,Loan,https://www.thesportsdb.com/images/media/team/badge/br4uzo1579032736.png,2007,2007
34484,34147889,134364,Soccer,Dale Stephens,Rochdale,Loan,https://www.thesportsdb.com/images/media/team/badge/uqwwxr1424032561.png,2009,2009
34485,34147889,134778,Soccer,Dale Stephens,Southampton,Loan,https://www.thesportsdb.com/images/media/team/badge/qusxss1448813481.png,2011,2011
34486,34147889,133619,Soccer,Dale Stephens,Brighton,Permanent,https://www.thesportsdb.com/images/media/team/badge/ywypts1448810904.png,2014,2020
14534,34147894,134777,Soccer,Kazenga Lua Lua,Newcastle,Permanent,https://www.thesportsdb.com/images/media/team/badge/rqvwxt1448813396.png,2007,2011
14535,34147894,133619,Soccer,Kazenga Lua Lua,Brighton,Permanent,https://www.thesportsdb.com/images/media/team/badge/ywypts1448810904.png,2011,2018
14536,34147894,133603,Soccer,Kazenga Lua Lua,Sunderland,Permanent,https://www.thesportsdb.com/images/media/team/badge/tprtus1448813498.png,2018,
